efficiency,points,plus_minus,turnovers,blocks_per_min,turnovers_per_min,team_LAL,opponent_GSW,team_CHA,steals_per_min,team_MIA,steals,points_per_min,opponent_IND,opponent_CHA,opponent_DAL,blocks,position_SF,team_OKC,opponent_DEN,team_DAL,assists_per_min,team_BKN,team_CHI,opponent_LAL,efficiency_per_min,team_HOU,opponent_CLE,opponent_UTA,opponent_LAC,opponent_OKC,scoring_consistency,team_NOP,game_location_Home,age,assists,rebounds_per_min,team_GSW,usage_rate,team_MIN,opponent_MIL,opponent_NOP,age_bin_prime,three_pct,pm_bin_neutral,position_PG,team_PHI,opponent_NYK,opponent_ORL,minutes_played,team_SAC,opponent_DET,rest_days,fg_pct,team_TOR,impact_metric,ft_pct,team_DET,position_PF,team_CLE,rebounds,opponent_SAC,opponent_SAS,team_LAC,target
31,18,-2,2,0.05333333191111115,0.05333333191111115,0,0,0,0.026666665955555575,0,1,0.47999998720000037,0,0,0,2,0,0,0,0,0.0,0,0,0,0.8266666446222228,0,0,0,0,0,25.10399933056002,0,1,28,0,0.3199999914666669,0,0.5333333191111115,0,0,0,1,41.3,0,0,0,0,1,37.5,0,0,1,52.3,0,0.7999999786666673,85.1,0,0,0,12,0,0,0,1
19,12,5,1,0.053475932969201445,0.053475932969201445,0,0,0,0.053475932969201445,0,1,0.6417111956304173,0,0,0,1,1,0,0,0,0.16042779890760434,1,0,0,1.0160427264148275,0,0,1,0,0,35.55080023792512,0,0,26,3,0.16042779890760434,0,0.8556149275072231,0,0,0,1,40.5,0,0,0,0,0,18.7,0,0,1,55.4,0,0.962566793445626,76.4,0,0,0,3,0,0,0,0
23,13,-7,3,0.07633587494901241,0.1145038124235186,0,0,0,0.038167937474506204,0,1,0.4961831871685806,0,0,0,2,0,0,0,0,0.19083968737253101,0,0,0,0.8778625619136426,0,0,0,0,0,28.282441668609096,0,0,23,5,0.19083968737253101,0,0.8015266869646303,0,0,0,0,37.8,0,1,0,0,0,26.2,0,0,2,57.0,0,0.8778625619136426,81.7,0,0,0,5,0,0,0,0
17,9,-5,1,0.056497171949312315,0.056497171949312315,0,0,0,0.056497171949312315,0,1,0.5084745475438108,0,0,1,1,0,0,0,0,0.11299434389862463,0,0,0,0.9604519231383094,0,0,0,0,0,23.898303734559107,0,1,27,2,0.2824858597465616,0,0.6779660633917478,0,0,0,1,26.4,0,0,0,0,0,17.7,0,0,1,47.0,0,0.903954751188997,88.0,0,0,0,5,0,0,0,0
25,18,0,2,0.0,0.0651465776825219,0,0,0,0.03257328884126095,0,1,0.5863191991426971,0,1,0,0,0,0,0,0,0.09771986652378285,0,0,0,0.8143322210315237,0,0,0,0,0,28.084689638935192,0,0,33,3,0.16286644420630475,0,0.7491856433490018,0,0,0,0,34.2,1,1,0,0,0,30.7,0,0,1,47.9,0,0.8469055098727847,94.7,0,0,0,5,0,0,0,1
16,9,4,1,0.041666664930555625,0.041666664930555625,0,1,0,0.041666664930555625,0,1,0.37499998437500065,0,0,0,1,1,0,0,0,0.041666664930555625,0,0,0,0.66666663888889,0,0,0,0,0,18.89999921250003,0,1,26,1,0.20833332465277812,0,0.4583333142361119,0,0,0,1,44.6,0,0,1,0,0,24.0,0,0,1,50.4,0,0.6249999739583344,84.1,0,0,0,5,0,0,0,0
21,16,2,2,0.08695651795841226,0.08695651795841226,0,0,0,0.04347825897920613,0,1,0.6956521436672981,0,0,0,2,0,0,0,0,0.04347825897920613,0,0,0,0.9130434385633287,0,0,0,0,0,28.313042247259034,0,0,24,1,0.1304347769376184,0,0.8260869206049165,0,0,0,0,34.4,0,0,0,0,0,23.0,0,0,1,40.7,0,0.8695651795841226,74.6,0,0,1,3,0,0,0,0
30,18,-15,2,0.03546099165031944,0.07092198330063888,0,0,0,0.03546099165031944,0,1,0.63829784970575,0,0,0,1,0,0,0,0,0.07092198330063888,0,0,0,1.0638297495095834,1,0,0,0,0,33.51063710955187,0,0,25,2,0.35460991650319446,0,0.7801418163070278,0,0,0,1,41.5,0,0,0,0,0,28.2,0,0,0,52.5,0,1.0638297495095834,64.2,0,0,0,10,0,0,0,1
17,6,7,1,0.07462686010247313,0.07462686010247313,0,0,0,0.07462686010247313,0,1,0.4477611606148388,0,0,0,1,0,0,0,0,0.2238805803074194,0,0,0,1.2686566217420432,0,0,0,0,0,24.13432655713981,0,0,27,3,0.5223880207173119,0,0.7462686010247312,0,0,0,1,23.5,0,0,0,0,0,13.4,0,0,3,53.9,1,1.19402976163957,81.2,0,0,0,7,0,0,0,0
22,11,-6,1,0.06578946935595598,0.06578946935595598,0,0,0,0.0,0,0,0.7236841629155156,0,0,0,1,0,0,0,0,0.3947368161357358,0,0,0,1.4473683258310313,1,0,0,0,0,26.77631402787408,0,0,26,6,0.3289473467797798,0,1.1842104484072074,0,0,0,1,25.7,0,1,0,0,0,15.2,0,0,1,37.0,0,1.4473683258310313,82.7,0,0,0,5,0,0,0,0
17,8,-2,0,0.0,0.0,0,0,0,0.07092198078567513,0,1,0.567375846285401,0,0,0,0,0,0,0,0,0.35460990392837566,0,0,0,1.2056736733564772,0,0,0,0,0,24.170211051758084,1,1,25,5,0.2127659423570254,0,0.9219857502137766,0,0,0,1,43.2,0,0,0,0,0,14.1,0,0,4,42.6,0,1.134751692570802,80.0,0,0,0,3,0,0,0,0
20,12,-12,3,0.0,0.09202453705446206,0,0,0,0.06134969136964137,0,2,0.36809814821784825,0,0,0,0,0,0,0,0,0.24539876547856548,0,0,0,0.6134969136964137,0,0,0,0,0,14.319017965674297,0,1,31,8,0.030674845684820685,0,0.7055214507508758,0,0,0,0,43.9,0,1,0,0,0,32.6,0,1,4,38.9,0,0.6441717593812344,74.7,0,0,0,1,0,0,0,0
24,14,8,2,0.06557376834184366,0.06557376834184366,0,0,0,0.0,0,0,0.4590163783929056,0,0,0,2,0,0,0,0,0.06557376834184366,0,0,0,0.7868852201021239,0,0,0,0,0,23.68524512507393,0,0,28,2,0.2622950733673746,0,0.5901639150765929,0,0,0,1,30.7,0,0,1,0,0,30.5,0,0,1,51.6,0,0.7868852201021239,79.4,0,0,0,8,0,0,0,1
25,16,-3,1,0.03831417477723468,0.03831417477723468,0,0,0,0.0,0,0,0.6130267964357549,0,0,0,1,0,0,0,0,0.11494252433170404,0,0,0,0.957854369430867,0,0,0,0,0,26.29884956709388,0,0,26,3,0.2298850486634081,0,0.7662834955446935,0,0,0,1,43.8,0,0,0,0,0,26.1,0,0,4,42.9,0,0.957854369430867,82.1,0,0,0,6,0,0,0,0
14,11,8,2,0.06535947285232203,0.13071894570464407,0,0,0,0.06535947285232203,0,1,0.7189542013755424,0,0,0,1,0,0,0,0,0.0,0,0,0,0.9150326199325085,0,0,1,0,0,40.18953985689282,0,1,26,0,0.19607841855696612,0,0.8496731470801865,0,0,0,1,43.2,0,0,0,0,0,15.3,0,0,0,55.9,0,0.9150326199325085,73.4,0,1,0,3,0,0,0,0
32,15,-2,0,0.032154339802111256,0.0,0,1,0,0.032154339802111256,0,1,0.48231509703166886,0,0,0,1,0,0,0,0,0.12861735920844503,1,0,0,1.0289388736675602,0,0,0,0,0,25.273311084459447,0,0,27,4,0.35369773782322383,0,0.6109324562401139,0,0,0,1,31.0,0,0,0,0,0,31.1,0,0,0,52.4,0,0.9646301940633377,64.3,0,1,0,11,0,0,0,1
15,15,-11,2,0.0,0.11560692973370347,0,0,0,0.057803464866851735,0,1,0.867051973002776,0,0,0,0,1,0,0,0,0.0,0,0,0,0.867051973002776,0,0,0,0,0,49.335257263857955,0,0,28,0,0.057803464866851735,0,0.9826589027364795,0,0,0,1,45.8,0,0,0,0,0,17.3,0,0,1,56.9,0,0.9248554378696278,78.5,0,0,0,1,0,0,1,0
18,13,5,2,0.034602074927263846,0.06920414985452769,0,0,0,0.06920414985452769,0,2,0.44982697405442995,0,0,0,1,0,0,0,0,0.10380622478179154,0,0,0,0.6228373486907491,0,0,1,0,0,20.10726574023302,0,1,31,3,0.034602074927263846,0,0.6228373486907491,0,0,0,0,25.0,0,0,0,0,0,28.9,0,0,1,44.7,0,0.5882352737634854,86.3,0,0,0,1,0,0,0,1
23,14,-3,2,0.041666664930555625,0.08333332986111125,0,0,0,0.041666664930555625,0,1,0.5833333090277788,0,0,0,1,0,0,0,0,0.0,0,0,0,0.9583332934027794,0,0,0,0,0,35.699998512500066,0,0,25,0,0.37499998437500065,0,0.66666663888889,0,0,0,1,30.7,0,0,0,0,0,24.0,0,0,1,61.2,0,0.9583332934027794,74.5,0,0,0,9,0,0,0,1
8,4,-11,1,0.0,0.07352940635813189,0,0,0,0.07352940635813189,0,1,0.29411762543252756,0,0,0,0,0,0,0,0,0.0,0,0,0,0.5882352508650551,0,0,0,0,0,10.352940415224971,0,0,23,0,0.29411762543252756,0,0.36764703179065944,0,0,0,0,30.4,0,0,0,0,0,13.6,0,0,1,35.2,0,0.5882352508650551,76.0,0,0,0,4,0,0,0,0
25,19,4,4,0.0,0.10126582022111848,0,0,0,0.05063291011055924,0,2,0.4810126460503128,0,0,0,0,0,1,0,0,0.07594936516583886,0,0,0,0.6329113763819905,0,0,0,0,0,24.002531037910607,0,0,25,3,0.1265822752763981,0,0.6582278314372701,0,0,0,1,39.2,0,0,0,0,0,39.5,0,0,0,49.9,0,0.6835442864925497,80.5,0,0,0,5,0,0,0,0
32,24,14,3,0.028089886851407675,0.08426966055422302,0,0,0,0.05617977370281535,0,2,0.6741572844337842,0,0,0,1,1,0,0,0,0.028089886851407675,0,0,0,0.8988763792450456,1,0,0,0,0,32.898875480368666,0,1,24,1,0.19662920795985372,0,0.7865168318394149,0,0,0,0,41.4,0,0,0,0,0,35.6,0,0,1,48.8,0,0.8988763792450456,87.6,0,0,0,7,1,0,0,1
22,15,7,2,0.0502512537562184,0.1005025075124368,0,0,0,0.0502512537562184,0,1,0.753768806343276,0,0,0,1,0,0,0,0,0.0,0,0,0,1.105527582636805,1,0,0,1,0,41.08039994570854,0,0,22,0,0.35175877629352886,0,0.8542713138557129,0,0,0,0,36.7,0,0,0,0,0,19.9,0,0,1,54.5,0,1.105527582636805,67.5,0,0,0,7,0,0,0,0
29,20,-8,3,0.0,0.09230768946745571,0,0,0,0.03076922982248524,0,1,0.6153845964497048,0,0,0,0,0,0,0,0,0.2461538385798819,0,0,0,0.8923076648520719,0,1,0,0,0,27.26153762272192,0,0,31,8,0.09230768946745571,0,0.9538461244970424,0,0,0,0,34.6,0,1,0,0,0,32.5,0,0,0,44.3,0,0.9538461244970424,75.8,0,0,0,3,0,0,1,1
38,29,2,3,0.025641024983563465,0.0769230749506904,0,0,0,0.05128204996712693,0,2,0.7435897245233405,0,0,0,1,0,0,1,0,0.0769230749506904,1,0,0,0.9743589493754116,0,0,0,0,0,39.18717848238005,0,1,29,3,0.1538461499013808,0,0.8974358744247213,0,0,0,0,29.3,0,0,0,0,0,39.0,0,0,2,52.7,0,0.9743589493754116,66.1,0,0,0,6,0,0,0,1
22,11,-5,4,0.0,0.15209124896991447,0,0,0,0.03802281224247862,0,1,0.4182509346672648,0,0,0,0,0,0,1,0,0.3802281224247862,0,0,0,0.8365018693345296,0,0,0,0,0,17.23193850829131,0,1,19,10,0.15209124896991447,0,0.9505703060619655,0,0,0,0,44.3,0,1,0,0,0,26.3,0,0,2,41.2,0,0.9505703060619655,75.3,0,0,1,4,0,0,0,1
24,19,-1,2,0.0,0.07662834955446936,0,0,0,0.03831417477723468,0,1,0.7279693207674589,0,0,0,0,1,0,0,0,0.11494252433170404,0,0,0,0.9195401946536323,0,0,0,0,0,32.176243977921686,0,1,27,3,0.11494252433170404,0,0.9195401946536323,0,0,0,1,29.7,0,0,0,0,0,26.1,0,0,2,44.2,0,0.957854369430867,63.2,0,0,0,3,0,0,0,1
18,7,4,1,0.0,0.045662098371593685,0,0,0,0.045662098371593685,0,1,0.3196346886011558,0,1,0,0,0,0,0,0,0.3652967869727495,0,0,0,0.8219177706886863,0,0,0,0,0,15.086757301974554,0,1,25,8,0.13698629511478105,1,0.730593573945499,0,0,0,1,26.5,0,1,0,0,0,21.9,0,0,4,47.2,0,0.8219177706886863,75.2,0,0,0,3,0,0,0,0
17,11,5,0,0.05319148653236773,0.0,0,0,0,0.0,0,0,0.5851063518560451,0,0,0,1,0,0,0,0,0.10638297306473546,0,0,0,0.9042552710502515,0,0,0,0,0,29.8404239446583,1,1,25,2,0.1595744595971032,0,0.6914893249207805,0,0,0,1,39.4,0,0,0,0,0,18.8,0,0,2,51.0,0,0.8510637845178837,88.6,0,0,0,3,0,0,0,0
23,17,-4,2,0.0,0.06802720857050311,0,0,0,0.034013604285251554,0,1,0.5782312728492764,0,0,0,0,0,0,0,0,0.2380952299967609,0,0,1,0.7823128985607858,0,0,0,0,0,22.55101964112178,0,0,19,7,0.0,0,0.8843537114165404,0,0,0,0,34.9,0,0,0,0,0,29.4,0,0,2,39.0,0,0.8163265028460374,76.2,0,0,0,0,0,0,0,0
13,9,-2,1,0.0,0.05208333062065986,0,0,0,0.05208333062065986,0,1,0.4687499755859388,0,0,0,0,1,0,0,0,0.20833332248263944,0,0,0,0.6770832980685783,0,0,0,0,0,23.20312379150397,0,0,26,4,0.0,0,0.7291666286892381,0,0,0,1,25.5,0,0,0,0,0,19.2,0,0,1,49.5,0,0.6770832980685783,80.1,0,0,0,0,0,0,0,0
19,11,-2,2,0.04926108131718811,0.09852216263437621,1,0,0,0.0,0,0,0.5418718944890691,0,0,0,1,0,0,0,0,0.14778324395156434,0,0,0,0.9359605450265741,0,0,0,0,0,21.9458117268073,0,0,27,3,0.29556648790312867,0,0.7881773010750097,0,0,1,1,20.0,0,0,0,0,0,20.3,0,0,1,40.5,0,0.9852216263437622,68.7,0,0,0,6,0,0,0,1
28,17,-7,1,0.0,0.03300329924081521,0,0,0,0.03300329924081521,0,1,0.5610560870938585,0,0,0,0,0,0,0,0,0.03300329924081521,0,0,0,0.9240923787428257,1,0,0,0,0,23.3960388318139,0,0,23,1,0.33003299240815204,0,0.6270626855754889,0,0,1,0,32.0,0,0,0,0,0,30.3,0,0,1,41.7,0,0.9240923787428257,81.9,0,1,0,10,0,0,0,1
23,12,11,1,0.06872851997496494,0.03436425998748247,0,0,0,0.0,0,0,0.41237111984978964,0,0,1,2,0,0,0,0,0.03436425998748247,0,0,0,0.7903779797120969,0,0,0,0,0,23.257731159528134,0,0,32,1,0.30927833988734227,0,0.4810996398247546,0,0,0,0,27.1,0,0,0,0,0,29.1,0,0,1,56.4,0,0.7560137197246144,76.3,0,0,0,9,0,0,0,0
23,18,14,3,0.028328611095506773,0.08498583328652032,0,1,0,0.0,0,0,0.5099149997191219,0,0,0,1,0,1,0,0,0.0,0,0,0,0.6515580551966558,0,0,0,0,0,27.382435484916847,0,1,29,0,0.1983002776685474,0,0.5949008330056422,0,0,0,0,35.8,0,0,0,0,0,35.3,0,0,2,53.7,0,0.7082152773876693,74.0,0,1,0,7,0,0,0,0
21,11,-6,2,0.0,0.09478672536555803,0,0,0,0.047393362682779015,0,1,0.5213269895105691,0,0,0,0,0,0,0,0,0.23696681341389508,0,0,0,0.9952606163383593,0,0,0,0,0,28.6729844230813,0,1,23,5,0.2843601760966741,0,0.8530805282900222,0,0,0,0,39.9,0,1,0,0,0,21.1,0,0,2,55.0,0,1.0426539790211382,89.4,0,0,0,6,0,0,0,0
24,17,-8,4,0.0,0.1492537257741147,0,0,0,0.0,0,0,0.6343283345399875,0,0,0,0,0,0,0,0,0.2611940201047007,0,0,0,0.8955223546446882,0,0,0,0,0,26.070894549593486,0,1,30,7,0.1492537257741147,0,1.0447760804188029,0,0,0,0,40.4,0,1,0,0,0,26.8,0,0,2,41.1,0,1.0447760804188029,75.7,0,0,0,4,0,0,0,0
20,11,10,2,0.043103446417954897,0.08620689283590979,0,0,0,0.0,0,0,0.4741379105975038,0,0,0,1,0,0,0,0,0.17241378567181959,0,0,0,0.8620689283590979,0,0,0,0,0,20.624999110991418,0,1,25,4,0.25862067850772935,0,0.7327585891052332,0,0,0,1,24.1,0,0,0,0,0,23.2,0,0,0,43.5,0,0.9051723747770528,86.6,0,0,0,6,1,0,0,0
22,20,-3,3,0.0,0.08645532892059571,0,0,0,0.05763688594706381,0,2,0.5763688594706381,0,0,0,0,0,0,0,0,0.0,0,0,0,0.6340057454177018,0,0,0,0,0,24.553313413449185,0,0,30,0,0.08645532892059571,0,0.6628241883912338,0,0,0,0,35.6,0,0,0,0,0,34.7,1,0,1,42.6,0,0.6628241883912338,71.7,0,0,0,3,0,0,0,0
39,25,8,3,0.0,0.07299269895394893,0,0,0,0.02433089965131631,0,1,0.6082724912829077,0,0,0,0,0,0,0,0,0.2919707958157957,0,0,0,0.9489050864013361,0,0,0,0,0,29.501215827221024,0,1,22,12,0.09732359860526524,1,0.9732359860526524,0,0,0,0,41.1,0,1,0,0,0,41.1,0,0,2,48.5,0,0.9975668857039688,86.9,0,0,0,4,0,0,0,1
34,19,-9,2,0.028985506406217207,0.057971012812434414,0,0,0,0.0,0,0,0.550724621718127,0,0,0,1,0,0,0,0,0.11594202562486883,1,0,0,0.9855072178113851,0,0,0,0,0,31.115941127074173,0,0,27,4,0.3478260768746065,0,0.7246376601554302,0,0,0,1,31.5,0,0,0,0,0,34.5,0,1,1,56.5,0,1.0144927242176023,87.8,0,1,0,12,0,0,0,1
28,23,-6,1,0.028571427755102068,0.028571427755102068,0,0,0,0.028571427755102068,0,1,0.6571428383673475,0,0,0,1,0,0,0,0,0.028571427755102068,0,0,0,0.7999999771428579,0,0,0,0,0,31.148570538612272,0,0,23,1,0.0857142832653062,0,0.7142856938775517,0,0,0,0,44.6,0,0,0,1,0,35.0,0,0,0,47.4,0,0.7714285493877557,65.1,0,0,0,3,0,0,1,1
28,16,-3,0,0.0408163248646398,0.0,0,0,0,0.0408163248646398,0,1,0.6530611978342368,0,0,0,1,0,0,0,0,0.1632652994585592,0,0,0,1.1428570962099145,0,0,0,0,0,23.510203122032525,0,1,24,4,0.2448979491878388,0,0.816326497292796,0,0,0,0,33.5,0,0,0,0,0,24.5,0,0,5,36.0,1,1.0612244464806349,59.8,0,0,0,6,0,0,0,1
33,20,-2,2,0.028328611095506773,0.056657222191013545,0,0,0,0.0,0,0,0.5665722219101355,0,0,0,1,0,0,0,0,0.056657222191013545,0,0,0,0.9348441661517235,0,0,0,0,0,27.762038873596637,0,0,20,2,0.3399433331460813,0,0.6798866662921625,0,0,0,0,33.9,0,0,0,0,0,35.3,0,0,4,49.0,0,0.9631727772472303,83.1,0,0,0,12,0,0,0,1
20,11,-7,0,0.0,0.0,0,0,0,0.047846887662828345,0,1,0.5263157642911118,0,0,0,0,0,0,0,0,0.0,0,0,0,0.9569377532565668,0,0,0,0,0,25.368419838831592,0,1,23,0,0.38277510130262676,0,0.5263157642911118,1,0,0,0,31.1,0,0,0,0,1,20.9,0,0,2,48.2,0,0.9090908655937385,76.1,0,0,0,8,0,0,0,0
24,19,4,2,0.0,0.09756097085068434,0,0,0,0.04878048542534217,0,1,0.9268292230815013,0,0,0,0,0,0,0,0,0.14634145627602652,0,0,0,1.1707316502082121,0,1,0,0,0,50.51219265794182,0,1,23,3,0.14634145627602652,0,1.1707316502082121,0,0,0,0,32.2,0,0,0,0,0,20.5,0,0,0,54.5,0,1.2195121356335543,83.8,0,0,0,3,0,0,0,0
27,15,8,1,0.05076141874307519,0.05076141874307519,0,0,0,0.05076141874307519,0,1,0.7614212811461278,0,0,0,1,0,0,0,0,0.10152283748615037,0,0,0,1.3705583060630302,0,0,0,0,0,38.60405895410868,0,1,22,2,0.4568527686876767,0,0.9137055373753534,0,0,0,0,35.7,0,0,0,0,0,19.7,0,0,1,50.7,0,1.319796887319955,71.1,0,0,0,9,0,0,1,1
27,16,-5,3,0.02923976522690745,0.08771929568072234,0,0,0,0.0584795304538149,0,2,0.4678362436305192,0,0,0,1,0,0,0,0,0.1169590609076298,0,0,0,0.7894736611265011,0,0,0,0,0,23.1578940597107,0,1,27,4,0.20467835658835215,0,0.6725146002188713,0,0,0,1,28.7,0,0,0,0,0,34.2,0,0,1,49.5,0,0.7894736611265011,90.0,0,1,0,7,0,0,0,0
12,10,7,1,0.0,0.07407406858710604,0,0,0,0.07407406858710604,0,1,0.7407406858710603,0,0,0,0,0,0,0,0,0.0,0,0,0,0.8888888230452724,0,0,0,0,0,35.70370105898511,0,1,21,0,0.14814813717421207,0,0.8148147544581664,0,0,0,0,36.9,0,0,0,0,0,13.5,0,0,1,48.2,0,0.8888888230452724,84.0,0,1,0,2,0,0,0,0
23,18,13,4,0.034482757431629055,0.13793102972651622,1,1,0,0.06896551486325811,0,2,0.620689633769323,0,0,0,1,0,0,0,0,0.17241378715814526,0,0,0,0.7931034209274682,0,0,0,0,0,25.13793016765758,0,0,27,5,0.034482757431629055,0,0.9310344506539844,0,0,0,1,43.6,0,1,0,0,0,29.0,0,0,0,40.5,0,0.8275861783590973,84.4,0,0,0,1,0,0,0,1
19,13,-2,2,0.0,0.09389670920672726,0,0,0,0.09389670920672726,0,2,0.6103286098437272,0,0,0,0,0,0,0,0,0.1877934184134545,0,0,0,0.8920187374639089,0,0,0,0,0,28.31924749674894,0,0,30,4,0.09389670920672726,0,0.8920187374639089,0,0,1,0,43.7,0,1,0,0,0,21.3,0,0,1,46.4,0,0.8920187374639089,75.0,0,0,0,2,0,0,0,0
32,19,8,2,0.0,0.06896551486325811,1,0,0,0.034482757431629055,0,1,0.655172391200952,0,0,0,0,0,0,0,0,0.06896551486325811,0,0,0,1.1034482378121298,0,0,1,0,0,32.56206784268732,0,0,24,2,0.41379308917954866,0,0.7931034209274682,0,0,0,0,33.0,0,0,0,0,0,29.0,0,0,2,49.7,0,1.1379309952437588,77.4,0,1,0,12,0,0,0,1
26,16,-15,1,0.14563106089169606,0.048543686963898686,0,0,0,0.048543686963898686,0,1,0.776698991422379,0,0,0,3,0,0,0,1,0.048543686963898686,0,0,0,1.2621358610613658,0,0,0,0,0,38.21359037798105,0,1,26,1,0.2912621217833921,0,0.8737863653501763,0,0,0,1,21.3,0,0,0,0,0,20.6,0,0,5,49.2,0,1.1165048001696698,83.6,0,0,0,6,0,0,0,1
18,13,8,1,0.05494505192609605,0.05494505192609605,0,0,0,0.0,0,0,0.7142856750392486,0,0,0,1,0,0,0,0,0.1098901038521921,0,0,0,0.9890109346697289,0,0,0,0,1,26.071427138932574,0,0,25,2,0.16483515577828814,0,0.8791208308175368,0,0,0,1,35.3,0,0,0,0,0,18.2,0,0,2,36.5,0,0.9890109346697289,77.1,0,1,0,3,0,0,0,0
12,13,7,4,0.0,0.23952094374126084,0,0,0,0.05988023593531521,0,1,0.7784430671590977,0,0,0,0,0,0,0,0,0.05988023593531521,0,0,0,0.7185628312237825,0,1,0,0,0,40.71257241242081,0,0,25,1,0.05988023593531521,0,1.077844246835674,0,0,0,1,49.6,0,1,0,0,0,16.7,0,0,4,52.3,0,0.8982035390297282,80.3,0,0,0,1,0,0,0,0
33,21,-6,3,0.0,0.09523809221466374,0,0,1,0.03174603073822124,0,1,0.6666666455026462,0,0,0,0,0,0,0,0,0.25396824590576994,0,0,0,1.0476190143613011,0,0,0,0,0,32.19999897777781,0,0,19,8,0.19047618442932748,0,1.0158729836230798,0,0,0,0,50.6,0,1,0,0,0,31.5,0,0,5,48.3,0,1.1111110758377436,72.7,0,0,0,6,0,0,0,1
30,16,11,2,0.05434782461011347,0.05434782461011347,0,0,0,0.027173912305056735,1,1,0.43478259688090776,0,0,0,2,0,0,0,0,0.05434782461011347,0,0,0,0.8152173691517021,0,0,0,0,0,24.08695586720229,0,1,23,2,0.2989130353556241,0,0.5434782461011347,0,0,0,0,24.7,0,0,0,0,0,36.8,0,0,1,55.4,0,0.7880434568466453,75.9,0,0,0,11,0,1,0,1
41,28,20,2,0.026041665988498285,0.05208333197699657,0,0,0,0.05208333197699657,0,2,0.7291666476779519,0,0,0,1,0,0,0,0,0.23437499389648456,0,0,0,1.0677083055284295,0,0,0,0,1,33.24999913411461,1,1,31,9,0.07812499796549485,0,1.015624973551433,0,0,0,0,39.9,0,1,0,0,0,38.4,0,0,2,45.6,0,1.0416666395399314,74.8,0,0,0,3,0,0,0,1
34,23,2,3,0.02793296011360447,0.08379888034081341,0,0,0,0.02793296011360447,0,1,0.6424580826129028,0,0,0,1,1,0,0,0,0.11173184045441788,0,0,0,0.949720643862552,0,0,0,0,0,31.48044604803224,0,0,28,4,0.22346368090883575,1,0.8379888034081341,0,0,0,1,30.1,0,0,0,0,0,35.8,0,0,1,49.0,0,0.9776536039761564,70.5,0,0,0,8,0,0,0,1
32,16,13,1,0.0,0.027247955660818647,0,0,0,0.054495911321637294,1,2,0.43596729057309835,0,0,0,0,0,0,0,0,0.27247955660818646,0,0,0,0.8719345811461967,0,0,0,0,0,16.04359629309002,0,0,26,10,0.13623977830409323,0,0.7356948028421034,0,0,0,1,49.5,0,1,0,0,0,36.7,0,0,1,36.8,0,0.8446866254853781,91.1,0,0,0,5,0,0,0,1
22,15,-3,2,0.0,0.07999999680000013,0,0,0,0.03999999840000006,0,1,0.599999976000001,0,0,0,0,0,0,0,0,0.27999998880000043,0,1,0,0.8799999648000014,0,0,0,0,0,26.939998922400044,0,0,20,7,0.03999999840000006,0,0.9599999616000015,0,1,0,0,43.1,0,1,0,0,0,25.0,0,0,0,44.9,0,0.9199999632000014,84.2,0,0,0,1,0,0,0,0
24,13,11,3,0.0,0.08287292588748824,0,0,0,0.027624308629162746,0,1,0.3591160121791157,0,0,0,0,0,0,0,0,0.0,0,0,0,0.6629834070999059,0,0,0,0,0,20.218231485684214,0,0,28,0,0.3591160121791157,0,0.44198893806660394,0,0,0,1,34.3,0,0,0,0,0,36.2,0,0,0,56.3,0,0.7182320243582314,71.5,0,1,0,13,1,0,0,1
34,24,1,0,0.028571427755102068,0.0,0,0,0,0.028571427755102068,1,1,0.6857142661224496,0,0,1,1,0,0,0,0,0.0,0,0,0,0.9714285436734702,0,0,0,0,0,36.06857039804085,0,1,24,0,0.22857142204081654,0,0.6857142661224496,0,0,0,0,37.5,1,0,0,0,0,35.0,0,0,3,52.6,0,0.9142856881632662,85.5,0,1,0,8,0,0,0,1
32,26,11,4,0.052770447156452585,0.10554089431290517,0,0,0,0.052770447156452585,0,2,0.6860158130338836,0,0,0,2,0,0,0,0,0.10554089431290517,0,0,0,0.8443271545032414,0,0,1,0,0,29.704484704367157,0,0,23,4,0.052770447156452585,0,0.897097601659694,0,0,0,0,23.1,0,0,0,0,0,37.9,0,0,3,43.3,0,0.8443271545032414,65.1,0,0,0,2,0,0,0,1
8,8,2,1,0.0,0.0719424408674503,0,0,0,0.0719424408674503,0,1,0.5755395269396024,0,0,0,0,0,0,0,0,0.0,0,1,0,0.5755395269396024,0,0,0,0,0,24.920861516484784,0,0,23,0,0.0,0,0.6474819678070527,0,0,0,0,33.9,0,0,0,0,0,13.9,0,0,1,43.3,0,0.5755395269396024,65.2,0,0,0,0,0,0,0,0
10,4,6,1,0.06896551248513708,0.06896551248513708,0,0,0,0.06896551248513708,0,1,0.2758620499405483,0,0,0,1,0,0,0,0,0.0,0,0,1,0.6896551248513707,0,0,0,0,0,14.813792081807446,0,0,28,0,0.34482756242568535,0,0.34482756242568535,0,0,0,1,32.2,0,0,0,0,0,14.5,0,0,1,53.7,0,0.6206896123662337,73.3,0,0,0,5,0,0,1,0
16,15,-4,3,0.047846887662828345,0.14354066298848503,0,0,0,0.047846887662828345,0,1,0.7177033149424251,0,0,0,1,0,0,0,0,0.047846887662828345,0,0,0,0.7655502026052535,0,0,0,0,0,27.559807293789124,0,1,26,1,0.047846887662828345,0,0.9090908655937385,0,0,0,1,30.6,0,0,0,0,0,20.9,0,0,1,38.4,0,0.8133970902680818,88.4,0,0,0,1,0,0,1,0
